timestamp,raw_gesture,stable_gesture,stable_ratio,current_intent,candidate_intent,fps
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,21.3
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,21.6
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,21.0
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,21.3
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,20.5
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,20.8
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,20.1
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,20.3
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.6
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.9
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.3
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.4
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.9
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.4
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,20.2
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,20.7
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:33:20,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,21.7
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,22.1
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,22.7
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,22.4
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,22.9
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,23.1
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,22.8
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,23.6
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,23.6
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,23.9
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,24.3
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,23.5
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,23.8
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,24.1
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,22.7
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,21.3
2026-04-24 18:33:21,NONE,UNSTABLE,1.00,HOVER,HOVER,20.3
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,19.1
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,19.4
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,18.8
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,18.8
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,20.5
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,20.6
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,21.2
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,21.8
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,21.1
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,21.8
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,21.9
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,22.3
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,22.7
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,22.4
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,22.9
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,23.4
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,23.3
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,23.7
2026-04-24 18:33:22,NONE,UNSTABLE,1.00,HOVER,HOVER,24.1
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,23.9
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,24.2
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,24.4
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,24.3
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,24.5
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,24.9
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,24.2
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,24.5
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,24.9
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,24.4
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,24.6
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,24.6
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,23.9
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,24.3
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,23.3
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,22.5
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,22.1
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,21.3
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,22.2
2026-04-24 18:33:23,NONE,UNSTABLE,1.00,HOVER,HOVER,21.8
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.2
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.5
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.8
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.8
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,23.4
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,23.6
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.2
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.6
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,21.8
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.2
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.5
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,23.1
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.1
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,21.3
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,21.7
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.2
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.3
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,21.7
2026-04-24 18:33:24,NONE,UNSTABLE,1.00,HOVER,HOVER,22.2
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,21.7
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,21.3
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,20.2
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,20.2
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,20.7
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,21.6
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,22.2
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,22.7
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,21.8
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,22.4
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,21.9
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,21.1
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,20.9
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,20.8
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,20.4
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,20.9
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:33:25,NONE,UNSTABLE,1.00,HOVER,HOVER,21.6
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,22.1
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,21.2
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,20.2
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,19.6
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,19.9
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,20.4
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,21.1
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,21.1
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,22.1
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,20.7
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,19.9
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,20.5
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,20.4
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,20.5
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,21.1
2026-04-24 18:33:26,NONE,UNSTABLE,1.00,HOVER,HOVER,21.3
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,20.7
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,21.2
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,21.1
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,21.8
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,22.2
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,22.2
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,22.8
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,22.9
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,23.4
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,23.8
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,23.7
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,24.0
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,24.1
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,24.3
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,24.5
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,23.7
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,24.0
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,24.5
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,23.4
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,23.9
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,23.8
2026-04-24 18:33:27,NONE,UNSTABLE,1.00,HOVER,HOVER,24.2
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,24.4
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,23.9
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,24.1
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,24.3
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,23.3
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,23.7
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,22.6
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,23.1
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,22.3
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,22.9
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,23.4
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,22.5
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,23.0
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,22.2
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,22.3
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,22.4
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,23.1
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,23.3
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,23.1
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,23.6
2026-04-24 18:33:28,NONE,UNSTABLE,1.00,HOVER,HOVER,24.0
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.9
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,24.2
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,24.6
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.6
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,24.0
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.3
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.6
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,24.1
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.6
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,22.7
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.0
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.1
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.6
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.9
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.1
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.5
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.9
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,23.6
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,24.1
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,24.1
2026-04-24 18:33:29,NONE,UNSTABLE,1.00,HOVER,HOVER,24.5
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,24.7
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,24.4
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,24.6
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,24.8
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,24.4
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,23.0
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,23.4
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,23.9
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,23.5
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,22.7
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,22.8
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:33:30,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,22.1
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,20.1
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,19.8
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,19.8
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,19.5
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,19.9
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,20.0
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,20.0
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,20.1
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,20.6
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,21.3
2026-04-24 18:33:31,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,22.4
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,21.8
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,22.4
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,22.8
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,22.6
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,23.1
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,23.6
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,22.6
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,22.9
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,21.9
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,22.5
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,21.2
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,18.9
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,19.6
2026-04-24 18:33:32,NONE,UNSTABLE,1.00,HOVER,HOVER,19.3
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,20.2
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,21.0
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,20.7
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,22.1
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,22.1
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,22.3
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,22.9
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,21.2
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,22.1
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,22.6
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,22.6
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,21.6
2026-04-24 18:33:33,NONE,UNSTABLE,1.00,HOVER,HOVER,22.3
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,22.5
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,22.9
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,23.5
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,23.3
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,23.7
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,23.8
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,23.5
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,22.5
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,22.3
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,22.7
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,23.3
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,23.8
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,23.9
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,23.4
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,23.7
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,24.0
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,22.8
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,21.9
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,21.4
2026-04-24 18:33:34,NONE,UNSTABLE,1.00,HOVER,HOVER,21.0
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,20.6
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,20.1
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,20.5
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,19.4
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,18.8
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,19.3
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,19.9
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,20.3
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,21.0
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,20.3
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,21.1
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,22.5
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,21.9
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,22.3
2026-04-24 18:33:35,NONE,UNSTABLE,1.00,HOVER,HOVER,22.3
2026-04-24 18:33:36,NONE,UNSTABLE,1.00,HOVER,HOVER,22.9
2026-04-24 18:33:36,NONE,UNSTABLE,1.00,HOVER,HOVER,23.4
2026-04-24 18:33:36,NONE,UNSTABLE,1.00,HOVER,HOVER,22.7
2026-04-24 18:33:36,NONE,UNSTABLE,1.00,HOVER,HOVER,23.0
2026-04-24 18:33:36,NONE,UNSTABLE,1.00,HOVER,HOVER,22.3
2026-04-24 18:33:36,NONE,UNSTABLE,1.00,HOVER,HOVER,22.8
2026-04-24 18:33:36,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:33:36,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
